date,region,temp_max,temp_min,temp_mean,precipitation,wind_speed,solar_radiation,evapotranspiration
2019-11-05,Nakuru,25.0,14.4,19.2,0.1,11.2,25.23,4.85
2019-11-06,Nakuru,24.6,14.7,18.7,4.6,10.8,21.63,4.1
2019-11-07,Nakuru,23.7,14.7,18.2,1.5,10.8,18.45,3.5
2019-11-08,Nakuru,22.6,15.5,18.2,5.2,9.5,17.05,3.2
2019-11-09,Nakuru,23.6,14.3,17.8,6.0,13.3,17.05,3.25
2019-11-10,Nakuru,24.6,15.4,19.1,0.9,11.2,21.51,4.19
2019-11-11,Nakuru,22.2,15.9,18.0,14.0,13.5,12.01,2.36
2019-11-12,Nakuru,23.6,15.8,17.9,15.8,14.2,17.17,3.28
2019-11-13,Nakuru,21.0,15.3,17.4,9.6,12.7,10.75,2.08
2019-11-14,Nakuru,22.9,14.3,18.2,5.1,14.5,18.81,3.57
2019-11-15,Nakuru,23.5,15.8,18.7,2.1,17.6,20.89,4.04
2019-11-16,Nakuru,24.5,14.9,19.1,0.5,12.3,21.8,4.3
2019-11-17,Nakuru,24.3,14.7,19.0,1.2,12.4,21.9,4.2
2019-11-18,Nakuru,23.7,15.2,19.2,2.4,13.1,20.03,3.82
2019-11-19,Nakuru,24.6,15.0,19.9,0.2,12.9,22.46,4.4
2019-11-20,Nakuru,23.6,15.3,18.7,12.9,9.7,17.6,3.48
2019-11-21,Nakuru,24.2,15.4,19.2,13.4,13.6,20.51,4.05
2019-11-22,Nakuru,23.6,15.9,19.0,7.8,10.8,20.23,3.86
2019-11-23,Nakuru,20.7,16.0,17.2,29.5,13.7,8.11,1.62
2019-11-24,Nakuru,21.0,15.0,17.2,13.3,17.1,11.28,2.28
2019-11-25,Nakuru,18.9,15.1,16.8,22.1,14.7,9.25,1.84
2019-11-26,Nakuru,21.9,14.9,17.1,8.0,14.7,14.09,2.73
2019-11-27,Nakuru,22.9,14.4,17.8,1.9,17.1,19.53,3.7
2019-11-28,Nakuru,23.2,15.4,18.7,0.6,15.1,19.9,3.88
2019-11-29,Nakuru,24.1,15.5,18.4,4.6,8.7,18.5,3.62
2019-11-30,Nakuru,22.7,15.8,17.9,57.5,11.3,15.75,3.06
2019-12-01,Nakuru,22.0,16.0,18.1,9.6,13.1,16.65,3.16
2019-12-02,Nakuru,23.5,14.6,18.4,11.5,6.2,17.85,3.45
2019-12-03,Nakuru,22.7,16.0,18.3,3.1,11.4,16.62,3.2
2019-12-04,Nakuru,22.4,15.1,17.6,7.8,11.8,11.37,2.22
2019-12-05,Nakuru,22.7,15.7,18.2,0.8,13.0,16.29,3.04
2019-12-06,Nakuru,23.3,15.5,18.2,8.5,11.0,16.44,3.24
2019-12-07,Nakuru,22.6,15.7,18.3,8.9,15.0,17.48,3.35
2019-12-08,Nakuru,22.2,15.5,17.9,13.2,9.0,15.35,2.96
2019-12-09,Nakuru,21.6,15.7,17.9,6.4,13.6,13.28,2.63
2019-12-10,Nakuru,20.8,15.7,17.6,3.0,12.0,15.98,2.99
2019-12-11,Nakuru,21.5,14.7,17.4,8.1,12.4,18.4,3.37
2019-12-12,Nakuru,22.6,14.9,17.8,5.7,13.9,19.21,3.63
2019-12-13,Nakuru,22.3,14.1,17.6,2.4,8.9,18.91,3.56
2019-12-14,Nakuru,22.5,13.3,17.6,4.1,11.9,19.41,3.58
2019-12-15,Nakuru,22.6,13.4,17.5,13.0,12.4,20.83,3.78
2019-12-16,Nakuru,23.5,13.7,18.1,4.7,12.8,22.53,4.15
2019-12-17,Nakuru,23.5,14.2,18.4,0.3,16.4,22.72,4.24
2019-12-18,Nakuru,24.7,14.4,18.3,0.1,18.7,24.51,4.65
2019-12-19,Nakuru,23.5,10.8,17.4,0.0,16.7,27.44,5.14
2019-12-20,Nakuru,24.0,12.1,17.9,0.0,14.2,24.82,4.69
2019-12-21,Nakuru,23.3,13.3,18.3,0.9,16.3,20.74,3.95
2019-12-22,Nakuru,22.5,14.6,17.9,4.6,16.0,17.0,3.2
2019-12-23,Nakuru,22.5,14.7,17.7,4.3,13.0,16.86,3.2
2019-12-24,Nakuru,23.5,15.1,18.6,6.7,11.9,20.02,3.81
2019-12-25,Nakuru,22.1,16.0,18.5,9.6,13.5,14.07,2.73
2019-12-26,Nakuru,22.8,15.8,18.5,11.5,13.0,16.43,3.18
2019-12-27,Nakuru,25.0,15.3,19.5,0.5,13.7,22.71,4.43
2019-12-28,Nakuru,22.6,15.9,18.8,2.0,18.6,19.39,3.6
2019-12-29,Nakuru,22.9,15.6,18.8,0.5,18.0,20.21,3.83
2019-12-30,Nakuru,24.4,15.1,18.9,0.0,17.9,22.64,4.45
2019-12-31,Nakuru,23.7,12.8,18.2,0.4,15.6,22.22,4.26
2020-01-01,Nakuru,25.0,12.5,18.5,0.0,15.5,24.17,4.77
2020-01-02,Nakuru,23.6,13.8,18.2,1.5,13.2,21.03,4.06
2020-01-03,Nakuru,23.1,14.2,18.2,2.8,13.8,20.14,3.9
2020-01-04,Nakuru,25.4,14.0,18.9,0.1,18.7,22.67,4.64
2020-01-05,Nakuru,25.0,14.7,19.2,0.0,16.3,21.16,4.41
2020-01-06,Nakuru,23.7,14.5,18.7,3.4,13.6,20.57,4.04
2020-01-07,Nakuru,25.7,14.8,19.2,0.1,14.3,20.66,4.2
2020-01-08,Nakuru,24.4,15.0,19.2,1.4,14.0,19.65,3.9
2020-01-09,Nakuru,24.2,14.0,18.9,2.1,11.9,20.75,4.03
2020-01-10,Nakuru,25.2,14.3,19.3,0.1,16.4,23.3,4.72
2020-01-11,Nakuru,24.9,14.4,19.2,0.0,15.5,22.18,4.48
2020-01-12,Nakuru,24.4,15.5,18.9,14.6,15.1,21.0,4.01
2020-01-13,Nakuru,22.3,14.9,17.8,19.2,14.2,18.46,3.39
2020-01-14,Nakuru,22.8,14.7,18.2,0.8,18.4,21.89,4.04
2020-01-15,Nakuru,23.7,14.3,18.8,0.2,12.6,21.87,4.21
2020-01-16,Nakuru,24.2,14.5,19.1,0.5,11.0,22.3,4.31
2020-01-17,Nakuru,25.4,15.2,19.8,0.6,13.7,20.57,4.18
2020-01-18,Nakuru,25.8,16.3,20.7,0.1,17.4,21.78,4.56
2020-01-19,Nakuru,26.4,14.8,20.5,0.0,16.9,25.87,5.28
2020-01-20,Nakuru,26.2,15.3,20.2,0.0,17.1,27.3,5.47
2020-01-21,Nakuru,25.9,15.0,20.0,0.0,17.3,22.72,4.66
2020-01-22,Nakuru,25.9,16.0,20.6,0.0,14.0,21.51,4.45
2020-01-23,Nakuru,25.7,16.2,20.6,0.0,15.8,19.34,4.13
2020-01-24,Nakuru,22.3,17.2,18.9,0.5,11.7,10.1,2.3
2020-01-25,Nakuru,23.4,16.8,19.5,0.4,13.7,14.91,3.17
2020-01-26,Nakuru,22.3,16.2,18.9,3.8,11.5,11.69,2.45
2020-01-27,Nakuru,23.1,15.8,18.5,21.4,20.3,17.17,3.24
2020-01-28,Nakuru,22.2,14.9,18.1,12.5,14.0,15.82,3.07
2020-01-29,Nakuru,22.5,15.4,17.7,15.4,14.9,14.69,2.81
2020-01-30,Nakuru,22.7,15.5,18.0,16.9,10.7,16.65,3.2
2020-01-31,Nakuru,23.2,15.6,18.2,10.9,11.4,13.33,2.61
2020-02-01,Nakuru,22.2,15.7,17.9,13.4,12.9,14.82,2.9
2020-02-02,Nakuru,23.2,15.3,18.4,4.3,14.5,19.06,3.69
2020-02-03,Nakuru,23.9,13.9,18.5,0.7,13.0,21.24,4.12
2020-02-04,Nakuru,23.4,14.6,18.6,0.6,15.5,22.28,4.29
2020-02-05,Nakuru,24.0,14.9,18.7,1.4,11.3,22.42,4.3
2020-02-06,Nakuru,24.4,14.7,18.8,2.4,15.3,22.67,4.47
2020-02-07,Nakuru,27.1,12.3,19.1,0.0,16.3,27.76,5.64
2020-02-08,Nakuru,26.5,12.8,19.2,0.0,14.7,27.56,5.6
2020-02-09,Nakuru,26.0,11.8,18.8,0.0,15.9,26.63,5.48
2020-02-10,Nakuru,27.4,13.4,19.3,0.0,11.9,28.43,5.79
2020-02-11,Nakuru,27.4,12.0,19.2,0.0,12.5,27.29,5.53
2020-02-12,Nakuru,25.9,14.8,20.3,0.0,17.3,24.66,5.0
2020-02-13,Nakuru,24.2,15.4,19.5,1.7,19.3,20.73,4.1
2020-02-14,Nakuru,26.6,15.3,20.0,0.7,18.1,23.57,5.02
2020-02-15,Nakuru,25.7,15.0,19.3,0.3,17.2,21.19,4.46
2020-02-16,Nakuru,23.4,14.7,18.6,5.4,12.2,19.09,3.71
2020-02-17,Nakuru,26.6,15.2,19.6,4.6,10.0,21.68,4.29
2020-02-18,Nakuru,27.0,13.2,20.2,0.4,12.6,24.38,4.92
2020-02-19,Nakuru,25.7,14.0,19.5,0.4,12.2,21.92,4.37
2020-02-20,Nakuru,27.4,15.2,20.6,0.3,13.8,20.39,4.47
2020-02-21,Nakuru,27.3,15.1,20.9,0.2,9.8,22.13,4.61
2020-02-22,Nakuru,27.5,14.1,20.5,0.5,13.3,21.84,4.71
2020-02-23,Nakuru,28.0,15.7,21.2,0.8,15.4,22.8,5.06
2020-02-24,Nakuru,27.4,14.3,20.8,1.1,14.8,21.63,4.87
2020-02-25,Nakuru,27.0,15.0,20.9,0.3,9.3,21.54,4.49
2020-02-26,Nakuru,24.7,16.5,20.1,9.8,18.8,18.14,3.59
2020-02-27,Nakuru,25.9,16.2,19.3,4.1,15.6,14.44,3.07
2020-02-28,Nakuru,28.1,14.7,20.6,0.0,18.4,27.54,5.76
2020-02-29,Nakuru,27.2,14.9,20.7,0.0,14.0,25.11,5.16
2020-03-01,Nakuru,27.2,16.6,21.3,0.2,15.4,23.67,5.09
2020-03-02,Nakuru,25.3,16.4,20.0,4.8,16.4,20.82,4.28
2020-03-03,Nakuru,25.5,15.6,19.7,3.5,17.9,22.86,4.57
2020-03-04,Nakuru,26.2,15.4,19.8,5.7,20.6,22.5,4.65
2020-03-05,Nakuru,27.4,15.6,20.4,0.0,16.3,21.09,4.52
2020-03-06,Nakuru,28.1,15.4,21.4,0.0,15.8,25.71,5.54
2020-03-07,Nakuru,29.5,16.4,21.4,1.0,16.8,24.8,5.2
2020-03-08,Nakuru,27.7,16.2,20.4,5.9,12.7,22.22,4.38
2020-03-09,Nakuru,25.9,15.8,20.1,12.4,15.7,19.7,3.96
2020-03-10,Nakuru,25.9,17.1,20.7,1.0,10.8,20.42,4.13
2020-03-11,Nakuru,26.8,15.9,20.7,0.9,9.4,21.08,4.24
2020-03-12,Nakuru,26.5,16.2,20.7,2.2,12.8,21.64,4.46
2020-03-13,Nakuru,27.2,16.4,20.7,2.3,12.4,21.32,4.46
2020-03-14,Nakuru,26.7,16.1,21.0,0.0,15.9,23.01,4.85
2020-03-15,Nakuru,29.8,15.8,21.6,0.0,8.7,25.67,5.33
2020-03-16,Nakuru,27.4,15.8,21.3,2.7,12.5,23.45,4.85
2020-03-17,Nakuru,26.4,15.8,19.7,12.2,12.8,21.58,4.26
2020-03-18,Nakuru,25.5,15.9,19.7,6.1,10.5,21.87,4.31
2020-03-19,Nakuru,24.5,16.5,18.8,13.7,9.7,18.4,3.56
2020-03-20,Nakuru,23.5,16.1,19.0,3.7,14.7,19.91,3.86
2020-03-21,Nakuru,25.6,15.0,20.0,0.8,9.9,23.64,4.68
2020-03-22,Nakuru,25.6,14.4,19.8,0.0,7.6,23.61,4.64
2020-03-23,Nakuru,27.0,15.9,20.4,0.1,14.1,21.99,4.56
2020-03-24,Nakuru,26.1,14.2,19.6,7.2,17.9,24.11,4.64
2020-03-25,Nakuru,25.0,16.0,19.2,5.2,13.3,21.79,4.23
2020-03-26,Nakuru,25.9,14.6,19.3,13.4,8.4,23.07,4.46
2020-03-27,Nakuru,23.0,16.2,18.5,9.2,13.6,14.16,2.83
2020-03-28,Nakuru,21.8,16.5,18.5,29.6,8.7,12.99,2.57
2020-03-29,Nakuru,22.9,15.7,18.2,9.1,16.8,14.0,2.88
2020-03-30,Nakuru,26.2,15.5,19.8,0.4,14.4,21.69,4.46
2020-03-31,Nakuru,27.1,14.5,20.1,0.0,18.1,24.9,5.13
2020-04-01,Nakuru,26.6,13.7,19.5,0.2,14.4,23.12,4.73
2020-04-02,Nakuru,28.1,13.5,19.8,0.0,16.7,25.42,5.26
2020-04-03,Nakuru,27.9,14.9,20.4,0.6,17.5,24.75,5.09
2020-04-04,Nakuru,26.8,14.4,20.4,0.0,12.6,25.14,5.09
2020-04-05,Nakuru,26.8,15.2,20.3,0.0,19.3,24.29,5.04
2020-04-06,Nakuru,27.1,14.2,20.2,0.0,13.5,23.88,4.94
2020-04-07,Nakuru,26.3,16.5,20.8,0.3,13.8,22.52,4.62
2020-04-08,Nakuru,28.8,14.4,21.1,0.0,15.1,27.26,5.73
2020-04-09,Nakuru,25.9,15.2,20.0,3.9,15.2,22.93,4.55
2020-04-10,Nakuru,25.5,15.7,20.0,1.8,12.7,21.76,4.31
2020-04-11,Nakuru,26.3,15.5,20.3,0.0,14.5,24.11,4.97
2020-04-12,Nakuru,26.6,15.3,20.3,0.5,17.3,23.63,4.77
2020-04-13,Nakuru,25.1,15.7,19.2,12.6,9.6,15.99,3.22
2020-04-14,Nakuru,24.9,16.3,19.1,20.0,13.6,18.88,3.65
2020-04-15,Nakuru,25.5,16.3,19.3,7.5,12.1,19.65,3.82
2020-04-16,Nakuru,26.0,15.7,19.3,5.3,9.2,19.79,3.86
2020-04-17,Nakuru,25.6,15.6,19.1,5.6,13.4,19.92,3.73
2020-04-18,Nakuru,23.6,16.7,18.7,36.9,17.0,16.16,3.15
2020-04-19,Nakuru,22.8,16.4,18.7,22.0,10.5,14.69,2.89
2020-04-20,Nakuru,22.2,15.9,17.9,35.0,13.4,16.02,3.07
2020-04-21,Nakuru,21.6,15.8,17.8,6.3,8.9,13.0,2.55
2020-04-22,Nakuru,23.5,13.6,18.2,4.9,14.5,17.55,3.45
2020-04-23,Nakuru,19.5,16.0,17.6,6.7,6.9,10.02,1.97
2020-04-24,Nakuru,23.0,15.5,18.1,6.1,16.3,15.88,3.08
2020-04-25,Nakuru,21.7,15.2,17.7,8.3,7.2,8.91,1.85
2020-04-26,Nakuru,23.2,15.3,18.4,2.4,16.3,19.41,3.6
2020-04-27,Nakuru,24.6,14.8,19.0,2.7,20.4,20.43,3.95
2020-04-28,Nakuru,24.6,15.2,18.7,4.9,17.0,19.85,3.77
2020-04-29,Nakuru,23.3,14.6,18.2,10.9,12.9,17.22,3.23
2020-04-30,Nakuru,22.7,16.4,18.9,11.1,19.2,19.55,3.57
2020-05-01,Nakuru,23.8,16.0,19.0,0.4,19.4,20.62,3.88
2020-05-02,Nakuru,23.9,15.4,18.8,1.0,17.8,20.04,3.78
2020-05-03,Nakuru,23.4,15.6,18.5,3.5,6.0,18.96,3.63
2020-05-04,Nakuru,25.6,16.3,19.1,25.3,12.4,19.91,3.87
2020-05-05,Nakuru,24.1,16.2,18.9,18.2,12.9,16.58,3.25
2020-05-06,Nakuru,24.1,15.4,18.7,14.6,19.0,20.22,3.7
2020-05-07,Nakuru,22.6,16.6,18.2,7.1,17.3,13.98,2.68
2020-05-08,Nakuru,24.2,15.5,19.0,0.5,20.7,20.7,3.99
2020-05-09,Nakuru,23.7,15.9,19.1,3.2,14.3,19.88,3.78
2020-05-10,Nakuru,23.4,15.9,18.5,9.1,15.4,18.74,3.46
2020-05-11,Nakuru,23.5,15.0,18.3,4.2,12.6,18.75,3.44
2020-05-12,Nakuru,23.5,15.1,18.4,3.9,10.9,19.32,3.61
2020-05-13,Nakuru,25.1,14.4,18.8,0.2,15.6,22.37,4.4
2020-05-14,Nakuru,26.6,13.9,19.5,0.1,11.9,23.66,4.66
2020-05-15,Nakuru,23.5,15.2,18.6,1.3,12.9,17.25,3.37
2020-05-16,Nakuru,24.0,14.2,18.5,0.5,14.2,20.22,3.83
2020-05-17,Nakuru,23.7,15.6,18.7,0.1,13.3,16.7,3.35
2020-05-18,Nakuru,24.1,13.8,18.4,0.0,9.8,23.45,4.39
2020-05-19,Nakuru,24.0,13.5,18.5,0.0,9.1,23.09,4.34
2020-05-20,Nakuru,24.1,14.7,18.8,0.4,15.6,22.03,4.2
2020-05-21,Nakuru,23.5,14.9,18.5,0.0,21.8,22.56,4.23
2020-05-22,Nakuru,24.0,14.5,18.4,0.5,19.9,21.93,4.08
2020-05-23,Nakuru,24.7,14.5,18.5,1.4,14.4,22.51,4.16
2020-05-24,Nakuru,24.0,15.1,18.8,1.9,10.2,21.74,4.11
2020-05-25,Nakuru,23.7,12.5,18.5,0.6,12.4,22.39,4.18
2020-05-26,Nakuru,23.8,13.3,18.6,0.1,10.2,22.49,4.2
2020-05-27,Nakuru,24.5,14.9,19.2,0.1,11.1,21.88,4.16
2020-05-28,Nakuru,25.0,15.0,19.6,0.0,14.7,22.95,4.43
2020-05-29,Nakuru,24.7,15.6,19.5,0.1,13.5,21.45,4.21
2020-05-30,Nakuru,26.0,14.5,19.5,0.0,14.0,24.03,4.94
2020-05-31,Nakuru,25.6,13.6,19.0,0.0,12.5,23.91,4.85
2020-06-01,Nakuru,23.8,13.9,18.5,0.2,15.1,21.19,4.13
2020-06-02,Nakuru,24.8,14.9,19.1,0.0,15.8,21.78,4.4
2020-06-03,Nakuru,24.3,14.0,18.4,0.4,15.7,21.15,4.09
2020-06-04,Nakuru,23.9,14.8,18.5,0.0,19.8,20.71,4.06
2020-06-05,Nakuru,25.8,14.6,19.1,0.0,11.8,22.86,4.53
2020-06-06,Nakuru,23.5,15.1,19.0,0.2,12.2,17.95,3.57
2020-06-07,Nakuru,24.4,15.4,18.7,3.8,12.0,19.87,3.83
2020-06-08,Nakuru,18.0,15.8,16.7,8.2,12.5,5.84,1.24
2020-06-09,Nakuru,22.8,14.9,17.7,10.6,12.3,14.23,2.8
2020-06-10,Nakuru,21.4,15.1,17.3,3.3,12.6,13.67,2.61
2020-06-11,Nakuru,23.7,12.4,17.3,3.1,12.5,19.84,3.69
2020-06-12,Nakuru,23.3,13.5,17.2,1.9,8.7,19.29,3.58
2020-06-13,Nakuru,23.2,13.3,17.8,2.1,9.0,20.88,3.85
2020-06-14,Nakuru,22.9,13.7,17.1,4.0,14.8,19.08,3.47
2020-06-15,Nakuru,22.4,14.6,17.0,7.3,8.7,17.69,3.27
2020-06-16,Nakuru,23.4,14.3,17.3,5.7,12.2,18.2,3.41
2020-06-17,Nakuru,22.2,14.7,17.5,4.5,12.0,18.18,3.38
2020-06-18,Nakuru,22.5,14.1,17.7,0.0,12.5,18.49,3.49
2020-06-19,Nakuru,22.5,15.2,17.9,2.5,13.0,17.44,3.33
2020-06-20,Nakuru,23.8,14.6,18.1,1.9,10.8,18.95,3.52
2020-06-21,Nakuru,23.4,14.0,17.7,2.3,10.0,17.72,3.32
2020-06-22,Nakuru,22.6,14.8,17.4,3.5,11.2,17.64,3.22
2020-06-23,Nakuru,22.7,12.6,17.6,1.1,13.5,19.07,3.53
2020-06-24,Nakuru,22.7,14.0,17.9,0.0,17.0,20.69,3.9
2020-06-25,Nakuru,22.8,13.5,17.5,0.0,16.3,21.93,4.06
2020-06-26,Nakuru,22.2,13.4,17.2,0.1,10.7,17.74,3.38
2020-06-27,Nakuru,22.4,14.9,17.5,2.8,13.9,17.94,3.37
2020-06-28,Nakuru,23.6,12.5,17.6,0.1,13.3,21.95,4.1
2020-06-29,Nakuru,23.5,12.7,17.9,0.0,21.3,22.75,4.52
2020-06-30,Nakuru,23.7,12.4,17.6,0.0,18.3,23.4,4.67
2020-07-01,Nakuru,22.3,13.9,17.3,0.4,16.6,19.42,3.74
2020-07-02,Nakuru,23.1,14.3,17.4,0.6,15.3,18.5,3.54
2020-07-03,Nakuru,22.1,14.6,17.3,3.5,13.8,17.5,3.35
2020-07-04,Nakuru,23.0,13.9,17.5,1.3,11.2,17.63,3.33
2020-07-05,Nakuru,23.1,13.2,17.7,0.9,14.1,20.41,3.88
2020-07-06,Nakuru,22.5,15.2,17.6,11.2,13.8,17.25,3.29
2020-07-07,Nakuru,20.7,14.7,16.4,1.1,12.7,10.43,2.09
2020-07-08,Nakuru,22.4,14.6,17.7,0.3,15.8,20.49,3.8
2020-07-09,Nakuru,24.0,13.9,18.1,0.0,21.1,22.77,4.53
2020-07-10,Nakuru,24.0,13.7,17.8,0.0,21.6,22.24,4.32
2020-07-11,Nakuru,23.6,13.5,17.4,1.0,11.3,19.32,3.69
2020-07-12,Nakuru,24.1,13.5,17.7,1.2,12.8,21.37,3.97
2020-07-13,Nakuru,22.3,13.6,17.3,3.1,9.3,18.0,3.39
2020-07-14,Nakuru,22.1,14.8,17.5,6.8,11.5,16.46,3.15
2020-07-15,Nakuru,22.2,13.7,17.2,0.0,14.3,18.24,3.37
2020-07-16,Nakuru,21.6,14.1,16.8,0.3,21.9,18.06,3.34
2020-07-17,Nakuru,21.5,13.9,16.6,2.4,14.5,16.43,3.11
2020-07-18,Nakuru,21.1,13.3,15.8,6.5,15.1,16.02,3.01
2020-07-19,Nakuru,20.8,12.2,16.0,0.3,15.1,16.93,3.19
2020-07-20,Nakuru,22.1,13.4,16.9,7.4,11.6,19.05,3.52
2020-07-21,Nakuru,21.9,13.6,16.5,3.9,12.1,17.36,3.18
2020-07-22,Nakuru,22.9,13.8,16.9,4.8,14.1,18.73,3.4
2020-07-23,Nakuru,23.1,12.5,17.0,1.6,13.8,20.91,3.75
2020-07-24,Nakuru,20.6,14.1,16.8,4.3,8.9,19.07,3.39
2020-07-25,Nakuru,22.6,13.6,17.2,0.6,16.8,19.55,3.61
2020-07-26,Nakuru,22.9,13.7,17.3,0.1,14.8,21.92,4.1
2020-07-27,Nakuru,21.5,14.0,16.8,1.6,12.0,18.1,3.28
2020-07-28,Nakuru,21.1,14.2,16.8,0.2,19.9,13.21,2.66
2020-07-29,Nakuru,21.8,14.1,17.4,0.3,17.7,16.57,3.14
2020-07-30,Nakuru,22.8,13.4,17.5,0.0,17.6,20.44,4.01
2020-07-31,Nakuru,23.1,13.0,17.6,0.0,16.4,21.71,4.19
2020-08-01,Nakuru,23.8,13.2,17.7,0.0,19.4,23.62,4.58
2020-08-02,Nakuru,23.2,12.4,17.3,0.0,22.1,25.4,4.96
2020-08-03,Nakuru,23.0,12.0,16.7,0.0,22.8,23.75,4.73
2020-08-04,Nakuru,23.4,12.1,16.8,1.6,14.8,21.16,4.03
2020-08-05,Nakuru,23.4,14.2,17.5,0.5,10.2,20.87,3.86
2020-08-06,Nakuru,24.2,13.0,17.7,0.6,12.2,21.66,4.14
2020-08-07,Nakuru,22.3,13.6,17.0,11.9,14.3,15.42,2.89
2020-08-08,Nakuru,22.8,13.1,17.7,1.5,15.8,18.26,3.41
2020-08-09,Nakuru,22.3,12.3,17.0,0.4,17.1,20.38,3.82
2020-08-10,Nakuru,24.3,15.0,18.1,1.1,15.3,21.4,3.98
2020-08-11,Nakuru,24.4,14.7,18.1,6.5,15.8,22.06,4.11
2020-08-12,Nakuru,22.9,14.8,18.0,11.6,11.5,18.36,3.42
2020-08-13,Nakuru,24.1,13.5,17.9,6.4,12.1,21.63,4.02
2020-08-14,Nakuru,23.0,15.0,18.0,2.1,11.0,18.55,3.48
2020-08-15,Nakuru,24.4,14.2,18.2,2.7,12.1,20.38,3.83
2020-08-16,Nakuru,23.0,14.3,18.2,0.4,16.6,20.02,3.72
2020-08-17,Nakuru,23.9,14.4,18.6,0.1,14.1,21.64,4.16
2020-08-18,Nakuru,23.4,14.1,17.7,4.7,10.6,18.79,3.58
2020-08-19,Nakuru,23.9,15.5,18.2,16.6,16.9,19.8,3.69
2020-08-20,Nakuru,23.6,13.8,18.1,3.9,10.4,21.2,3.99
2020-08-21,Nakuru,23.9,14.5,18.0,0.1,14.4,19.56,3.76
2020-08-22,Nakuru,23.3,13.5,17.7,0.7,17.3,22.34,4.23
2020-08-23,Nakuru,22.5,15.0,17.4,0.6,17.1,14.52,3.01
2020-08-24,Nakuru,22.8,13.1,17.6,1.3,16.3,20.55,3.96
2020-08-25,Nakuru,23.1,14.3,17.9,0.2,15.6,21.01,3.99
2020-08-26,Nakuru,23.8,13.7,18.0,0.0,15.3,24.52,4.66
2020-08-27,Nakuru,25.0,12.3,18.1,0.1,13.8,24.15,4.59
2020-08-28,Nakuru,24.2,14.0,18.4,0.4,11.8,22.22,4.21
2020-08-29,Nakuru,23.1,13.6,17.8,1.1,11.1,20.72,3.88
2020-08-30,Nakuru,23.1,13.6,17.9,2.3,11.2,21.04,4.0
2020-08-31,Nakuru,22.8,13.7,17.7,0.0,8.4,17.85,3.47
2020-09-01,Nakuru,24.5,14.6,18.5,0.0,17.6,22.46,4.53
2020-09-02,Nakuru,25.2,13.0,18.6,0.0,18.9,25.58,5.27
2020-09-03,Nakuru,24.2,12.4,17.9,2.6,10.8,23.12,4.54
2020-09-04,Nakuru,24.2,14.3,18.3,2.4,15.5,22.06,4.19
2020-09-05,Nakuru,25.0,12.7,17.7,1.7,18.4,22.29,4.13
2020-09-06,Nakuru,22.7,14.5,17.7,6.2,14.1,20.74,3.84
2020-09-07,Nakuru,19.5,15.0,16.3,12.8,16.8,8.61,1.66
2020-09-08,Nakuru,22.3,14.2,17.0,3.7,11.9,19.21,3.58
2020-09-09,Nakuru,22.1,12.3,16.6,6.8,11.5,18.67,3.39
2020-09-10,Nakuru,23.3,12.9,17.8,0.0,14.5,23.67,4.47
2020-09-11,Nakuru,23.1,14.1,18.1,0.3,16.6,22.66,4.23
2020-09-12,Nakuru,22.7,13.9,17.6,9.4,13.7,20.09,3.76
2020-09-13,Nakuru,23.4,13.1,18.0,0.0,16.5,23.86,4.61
2020-09-14,Nakuru,24.0,12.7,18.3,0.0,11.8,23.66,4.57
2020-09-15,Nakuru,24.8,13.2,18.4,0.0,17.3,25.68,5.05
2020-09-16,Nakuru,27.1,13.3,18.9,0.0,10.1,24.55,4.78
2020-09-17,Nakuru,26.1,13.6,19.4,0.0,11.2,23.84,4.77
2020-09-18,Nakuru,26.2,13.7,19.7,0.0,13.1,25.52,5.14
2020-09-19,Nakuru,24.7,13.6,18.7,1.2,11.6,22.32,4.38
2020-09-20,Nakuru,25.2,14.4,18.8,0.2,17.4,23.36,4.48
2020-09-21,Nakuru,24.6,14.3,18.7,7.0,10.8,22.01,4.15
2020-09-22,Nakuru,24.6,14.1,18.7,1.2,15.3,22.54,4.31
2020-09-23,Nakuru,25.5,14.0,19.1,0.0,16.6,26.77,5.32
2020-09-24,Nakuru,25.2,13.3,18.8,0.0,13.0,26.25,4.98
2020-09-25,Nakuru,23.2,14.6,17.9,4.3,10.6,18.14,3.47
2020-09-26,Nakuru,23.6,14.8,17.8,6.6,11.2,18.43,3.52
2020-09-27,Nakuru,24.6,14.3,18.4,3.6,13.8,23.89,4.46
2020-09-28,Nakuru,23.5,14.2,18.6,2.2,8.4,21.26,4.06
2020-09-29,Nakuru,25.7,12.9,18.7,1.1,9.7,24.62,4.75
2020-09-30,Nakuru,24.8,15.0,18.8,0.5,12.8,19.05,3.81
2020-10-01,Nakuru,24.8,14.5,19.0,0.4,13.6,22.69,4.42
2020-10-02,Nakuru,26.0,13.8,19.3,1.7,18.0,24.77,5.08
2020-10-03,Nakuru,26.3,13.9,19.9,0.0,19.3,24.14,5.39
2020-10-04,Nakuru,27.1,14.0,20.1,0.1,13.8,24.34,5.06
2020-10-05,Nakuru,26.2,13.5,19.2,0.0,13.6,25.37,5.07
2020-10-06,Nakuru,26.0,13.7,19.9,0.0,11.3,22.96,4.74
2020-10-07,Nakuru,26.7,14.3,20.3,0.1,13.8,23.0,4.79
2020-10-08,Nakuru,26.4,13.7,19.4,2.1,21.8,23.21,4.64
2020-10-09,Nakuru,25.7,15.1,19.9,0.1,15.7,23.6,4.7
